id,SalePrice
1461,131857.17690352074
1462,169458.61848824745
1463,182450.7767639518
1464,191150.6790667625
1465,196948.18548192005
1466,177125.94136316143
1467,162922.60378818633
1468,169410.47662863162
1469,184839.55148090766
1470,122475.90100307541
1471,198419.82514912696
1472,94616.79718784288
1473,94333.48459188518
1474,153622.87774076176
1475,124027.48152483284
1476,384464.31267900683
1477,243772.00858540903
1478,302836.45326383505
1479,264755.81408951076
1480,526655.1487243669
1481,300007.06920947466
1482,201687.84917197147
1483,179501.15289363568
1484,167562.98416021076
1485,170033.01560488009
1486,192399.32318276385
1487,342599.4359316036
1488,238743.73820117183
1489,204566.0311601548
1490,204729.4764355797
1491,189308.08956658948
1492,99313.87433565431
1493,189276.3593150653
1494,298799.37412323564
1495,288739.50230204087
1496,236404.27265090513
1497,183759.79495392018
1498,165893.41247891888
1499,160954.73387202673
1500,156773.84261887454
1501,178641.1161073043
1502,147356.85730515895
1503,256651.2930644395
1504,233437.12955762428
1505,230036.77810505932
1506,179879.66468733133
1507,240651.50256777328
1508,197645.56661419745
1509,163776.91117086817
1510,148243.08436027152
1511,148061.1456184102
1512,173180.00603821303
1513,147245.02995625848
1514,155904.88332482602
1515,185216.5844802047
1516,151280.4704453162
1517,159043.00585013835
1518,128944.1776542006
1519,218980.6126605755
1520,136633.65615541427
1521,148513.70669846446
1522,171637.8524117372
1523,115367.618814875
1524,131869.1537348861
1525,125762.61051386656
1526,115561.10318995797
1527,102060.19975294966
1528,135492.9832072896
1529,151387.6501542165
1530,165803.74919136224
1531,110366.87133523192
1532,94030.3343989525
1533,148015.90516097483
1534,123926.88793674076
1535,155552.6175290964
1536,110248.2581372777
1537,60928.57699838138
1538,169506.0036220103
1539,189043.17885479634
1540,96773.4388927518
1541,149174.0722817702
1542,141871.28220456303
1543,206968.80935643826
1544,81667.64225786322
1545,118072.57485339436
1546,129911.33915208087
1547,139950.58702156082
1548,133087.8512721753
1549,108356.09464090921
1550,138354.00041419518
1551,106009.41914112894
1552,141361.4292224361
1553,152128.98073851885
1554,117082.96269204485
1555,172446.7336770825
1556,83411.97179591507
1557,107566.8729428729
1558,99426.19867276127
1559,89510.67553145024
1560,131765.1736040001
1561,142439.02203480303
1562,126270.6735506768
1563,125300.93974295851
1564,155530.42125873966
1565,148042.6964180667
1566,237983.4572532733
1567,72409.37055982996
1568,221397.67492804947
1569,130829.97107724076
1570,141964.85440376576
1571,119719.81374877905
1572,143725.77354176648
1573,230166.2736832488
1574,115792.80738353264
1575,223635.4526362461
1576,247760.76760743873
1577,184874.610921843
1578,151313.3010227661
1579,141900.88857142805
1580,185303.7822090719
1581,152206.96493641078
1582,130274.1295054675
1583,318410.5779893965
1584,234803.5842677323
1585,141918.54994180726
1586,74750.47272016636
1587,100853.42940001044
1588,150257.4370463127
1589,96870.07641469614
1590,129547.57077652145
1591,98265.18693064965
1592,119666.74633301626
1593,124650.34549057337
1594,138221.5302262086
1595,103189.47496683734
1596,228656.9001232335
1597,175994.19137135684
1598,197234.11673456407
1599,164580.05995560644
1600,169959.5801778907
1601,62300.06097111335
1602,125745.05127530926
1603,91905.54665855799
1604,260897.41353859773
1605,243255.89413766185
1606,175239.30639864472
1607,171511.32570860843
1608,195717.08348283736
1609,186642.66693762655
1610,152776.63975302633
1611,140420.7017653054
1612,170072.4569774304
1613,160915.02120725872
1614,122089.24489971806
1615,89925.47367655809
1616,76173.6601506496
1617,86752.66896906169
1618,126312.19342034127
1619,147179.00129983036
1620,145898.90695587144
1621,136657.36049506287
1622,137773.16161049024
1623,282188.4217971056
1624,215457.4376864245
1625,123746.89930461958
1626,166817.2913534438
1627,189083.93431857863
1628,280827.1504504655
1629,180379.27801134894
1630,370022.3113570447
1631,203949.17845154426
1632,236156.60384208141
1633,164840.31826016522
1634,182924.81758123494
1635,176723.42060632422
1636,164402.69806497064
1637,187249.73309763428
1638,185788.3393740558
1639,179983.45674733847
1640,265941.06233328395
1641,180937.64027518136
1642,239903.3873482323
1643,223796.29439873155
1644,236153.30039180355
1645,184225.38682858867
1646,158309.90989282465
1647,163161.6809583315
1648,129527.76277238708
1649,142183.2554706092
1650,114373.82411125716
1651,115262.71436814018
1652,93347.3412097414
1653,95613.48326840966
1654,148801.93244199562
1655,144928.45231538473
1656,149015.54019395524
1657,151116.48214339482
1658,149936.76786233095
1659,132975.0962770427
1660,151455.57464675856
1661,457573.1491036324
1662,386597.3849208518
1663,375855.8696309037
1664,505628.60144388484
1665,319679.95674852794
1666,334365.7109756585
1667,389213.5964838271
1668,329511.1509413189
1669,290593.00528238725
1670,333116.97855166136
1671,264088.52632572316
1672,510502.1409523059
1673,302185.1072098298
1674,243607.6212202162
1675,195251.47671786643
1676,194647.199547917
1677,216499.0666189078
1678,522699.5767761909
1679,406171.268789903
1680,320237.21509104734
1681,231897.33311663975
1682,295104.4211736416
1683,176101.8098405744
1684,167500.78060295427
1685,168205.7805330354
1686,168051.95734244518
1687,162498.9532342353
1688,184659.2044337755
1689,191787.4226160467
1690,192532.38674048457
1691,177375.91877633915
1692,251949.53886887434
1693,161798.1944989513
1694,187440.80550100352
1695,166058.55273033792
1696,265046.1925330725
1697,172204.9810667045
1698,343541.444152799
1699,344493.9182758505
1700,267734.2998769345
1701,269939.10523176106
1702,255314.32223517637
1703,253962.0608066764
1704,290949.25223698333
1705,224146.36360522782
1706,477924.6774756749
1707,211322.1809617589
1708,192653.0141633175
1709,260111.67867344728
