Id,SalePrice
1461,122553.30842600633
1462,158095.9745958585
1463,188470.40641583316
1464,198109.89910117385
1465,196732.84540685103
1466,174383.1536992155
1467,183189.41913419522
1468,163429.16733211634
1469,190893.31766151084
1470,120481.64290407332
1471,191553.201483609
1472,94342.06003398549
1473,95006.93093398973
1474,142767.45989089733
1475,107182.14547654128
1476,360489.01382214495
1477,245223.72870906675
1478,273485.6006354379
1479,266741.09804805956
1480,532754.8674635693
1481,353165.0496798564
1482,211536.78595833993
1483,178265.4855855938
1484,161069.31907925702
1485,181587.95705591596
1486,193892.32373928896
1487,328063.1405629077
1488,247618.416573501
1489,182871.31935169137
1490,228901.95713370154
1491,193968.82891035997
1492,99276.26736552377
1493,186263.4247584883
1494,300986.2983252883
1495,300389.1781590513
1496,231704.56104735355
1497,178424.79689507768
1498,159309.83418001723
1499,159653.12100286726
1500,154952.05805700258
1501,176568.80790831504
1502,148179.69702485265
1503,273965.9366293774
1504,236102.17945877503
1505,220725.3796346038
1506,211529.12913009583
1507,246563.19997156493
1508,208905.3329078299
1509,164107.00304937817
1510,146353.9201725704
1511,146128.16294336348
1512,183767.0011405989
1513,148175.22488912402
1514,154920.13824858388
1515,195432.42383299812
1516,151781.42332144864
1517,170215.37375272857
1518,123364.70687514047
1519,204280.76807663703
1520,132351.6969300783
1521,131999.89007321995
1522,176172.93460989703
1523,114182.52717682131
1524,128469.53197201398
1525,121649.18689307882
1526,115546.88832141605
1527,100797.65326976543
1528,141984.51309617044
1529,139718.1436492981
1530,186191.27546641824
1531,102422.93591748411
1532,95023.7350877035
1533,154063.90512715004
1534,122531.67792712247
1535,163787.6026490907
1536,112922.21612395684
1537,66099.72544608245
1538,168046.67421322945
1539,180325.49570216995
1540,101294.22412794273
1541,147350.08728385746
1542,137898.13217160734
1543,201644.7456384378
1544,85607.3455390003
1545,117866.16124549435
1546,133109.06935459856
1547,136230.49554844198
1548,132527.4543968553
1549,118579.78915258782
1550,129979.22245748216
1551,111650.0481549085
1552,129502.20152266815
1553,132588.5504786089
1554,117538.0735756911
1555,173911.2682479779
1556,91450.81612255164
1557,97726.17687353151
1558,93660.84023648362
1559,66953.27047414488
1560,134163.04277616498
1561,136710.2004329171
1562,123170.02725482365
1563,117266.51347667392
1564,149058.29593818425
1565,138541.95082379374
1566,252317.93059133933
1567,73704.82059058677
1568,239516.04230438935
1569,139866.37869506536
1570,141562.00497837464
1571,132977.9909830062
1572,144240.20512154297
1573,232826.10275142148
1574,116833.43403738129
1575,250695.20241111712
1576,258272.30452380344
1577,174977.30128916618
1578,156150.9300831172
1579,149226.96296843042
1580,201266.1709062397
1581,158359.57988323044
1582,126895.00714213199
1583,299433.8548073663
1584,215989.87283948902
1585,142431.49273140627
1586,73652.13236709735
1587,102261.80453180437
1588,150098.8975428572
1589,97347.04432434819
1590,136663.81143742724
1591,92897.54068528305
1592,114408.2734952511
1593,116853.78285430776
1594,115155.87973997486
1595,99476.69009642207
1596,214229.14364346283
1597,167482.21051318472
1598,205284.3372902049
1599,175510.90502747678
1600,163619.03047087643
1601,67863.78898307779
1602,108877.39492984403
1603,75433.09324634008
1604,257511.75024204413
1605,246241.74628272315
1606,171446.17617199896
1607,160777.91062060706
1608,216656.12041390105
1609,173717.13419434443
1610,151774.9360246579
1611,142691.37904131837
1612,162557.9847805835
1613,158892.92882127658
1614,124428.31586282233
1615,92135.44186646793
1616,78007.35805152556
1617,100144.5375793661
1618,118493.03812385637
1619,137564.44789790933
1620,162193.02502766246
1621,137354.12644397002
1622,136406.99035006264
1623,265802.00005836645
1624,214191.9166514674
1625,118557.97673334679
1626,171882.72660718017
1627,187184.6190763729
1628,271374.7796719711
1629,179469.36681011991
1630,373079.2579684104
1631,225964.8002978942
1632,249375.75142048564
1633,163104.77129614927
1634,191031.10342441528
1635,181183.3476954312
1636,149778.59832849706
1637,206026.0635152636
1638,196554.16675068482
1639,190628.2430221493
1640,250045.88193689752
1641,186426.18530482618
1642,227121.73436518732
1643,227817.83934520965
1644,228486.30755576005
1645,206785.26444504838
1646,164501.98410446575
1647,157337.3965727165
1648,126566.7985623901
1649,141457.41645542253
1650,111777.13611248095
1651,119540.11838524122
1652,101432.33299828909
1653,104884.74308209041
1654,135119.62748573188
1655,125536.90143361852
1656,134480.82646716715
1657,140196.07163417927
1658,135845.84287249195
1659,114057.37083445431
1660,147506.88176411774
1661,434356.4415462382
1662,378276.14360075875
1663,357636.8107899528
1664,540493.5528011672
1665,276191.70051725005
1666,336439.5264799322
1667,369823.8315777285
1668,311400.9061834304
1669,297586.13618859136
1670,315293.8569509194
1671,264959.8485067133
1672,426138.528471745
1673,301206.1307944259
1674,241672.62899627452
1675,200222.6725647709
1676,194812.16554747627
1677,221708.6944789723
1678,490838.55198883754
1679,385082.506495618
1680,330547.51419684605
1681,222109.3637291633
1682,304004.0440463514
1683,185215.54075668662
1684,180589.81948992447
1685,180531.31194950308
1686,173400.67398643692
1687,163992.32896411046
1688,189687.02187820882
1689,194925.14306306862
1690,194165.36809219435
1691,182650.06001572392
1692,252211.19284320678
1693,165567.8903348008
1694,178519.50009869234
1695,163010.21396173182
1696,275638.49064466736
1697,166566.09527254253
1698,344791.1667661728
1699,325953.3480523941
1700,258796.32561579774
1701,275639.3323322385
1702,243363.56296751456
1703,244187.07355004468
1704,280830.4301047818
1705,232098.4858897086
1706,449886.552528487
1707,196720.06206184425
1708,193724.749230751
1709,270572.0604824902
1710,217106.30852962926
1711,272844.9597599104
1712,251050.22357545877
1713,260622.46559052687
1714,223130.32458493736
1715,202954.27857486278
1716,179343.4066521973
1717,175629.1607067405
1718,128382.18616392024
1719,198598.33424631425
1720,231957.1008770177
1721,169014.4288901479
1722,127999.56289869275
1723,162793.8075156373
1724,195059.1222996012
1725,230897.82111214654
1726,191257.53076072806
1727,159415.2094758618
1728,183442.0133381548
1729,170102.72823537156
1730,147781.029858726
1731,120740.68271673418
1732,127732.61508488996
1733,110781.1995506608
1734,120870.98285211771
1735,131803.94612332518
1736,112071.43640944004
1737,313328.7989310032
1738,260482.63726859185
1739,242741.55584711005
1740,212783.6342682757
1741,188337.87144154793
1742,171700.22325264214
1743,177203.92720986705
1744,315652.85606662347
1745,215538.25593369617
1746,189543.7527685737
1747,223983.77090244502
1748,234572.12608911606
1749,151115.0294899532
1750,139925.7430126963
1751,247644.59242863243
1752,117445.27958813857
1753,144180.42293329118
1754,202682.67195850413
1755,169783.3507961994
1756,121946.1683409636
1757,118862.1130207355
1758,148729.14948786696
1759,163780.94978573854
1760,158487.58239879963
1761,149216.1303948281
1762,171416.38930936644
1763,179644.69303869022
1764,118477.91261468276
1765,181339.3974674628
1766,190296.81712689594
1767,224975.6209588386
1768,144170.34379253353
1769,169883.59723082374
1770,149775.39946660714
1771,119182.09757623397
1772,135512.10060961425
1773,124573.70751846237
1774,131727.39978273623
1775,145224.98735303807
1776,125899.69727816145
1777,103552.3307301887
1778,137116.99123341002
1779,110110.46221859349
1780,171358.97534589143
1781,128270.60695055722
1782,89731.81102891115
1783,135126.01540848106
1784,109757.21860238505
1785,107121.98378113145
1786,149710.73459126794
1787,167689.70678251152
1788,59859.98777129403
1789,90590.58010765267
1790,78288.03934545834
1791,171198.07797812152
1792,165218.62498098103
1793,131131.0528840983
1794,153922.83372257094
1795,141679.829150302
1796,130607.21512647014
1797,114338.49923754443
1798,116459.18311619345
1799,113224.1111861789
1800,123685.16733171442
1801,136247.60765564136
1802,143198.64312477576
1803,137722.44594984426
1804,135404.05943899622
1805,136874.81545582655
1806,134965.3186036383
1807,132363.2816337604
1808,124399.4717729523
1809,103044.77200802615
1810,142810.23299618324
1811,91198.9817522734
1812,90933.743071779
1813,123378.53518077102
1814,87533.2697176112
1815,58133.95610031577
1816,96663.84649200785
1817,106172.27497790084
1818,165511.09564784286
1819,116335.49751054369
1820,56374.30347501568
1821,121019.64641560201
1822,141546.2555006789
1823,48396.37340822275
1824,123513.55464006902
1825,132644.7604023069
1826,96719.63716697633
1827,98371.48980517201
1828,136361.58455699278
1829,118636.6940909334
1830,160320.90057191186
1831,149311.81777846772
1832,68881.8298275371
1833,134358.3734818803
1834,132262.27279387385
1835,146834.56103185035
1836,129437.81298359635
1837,84203.48931358974
1838,132714.77816277172
1839,97589.89450981819
1840,166331.759906604
1841,131554.07676942926
1842,89394.3045900157
1843,129520.97681574205
1844,132899.01212853816
1845,144416.60499981794
1846,146669.0471894447
1847,166043.21203853324
1848,55595.526616538176
1849,111671.55330177204
1850,118574.67114636186
1851,159987.61153135248
1852,123529.20319701066
1853,133893.51880817022
1854,177873.56229538558
