Id,SalePrice
1461,116930.53112170468
1462,154077.73757217423
1463,191018.87682090266
1464,196406.01899103264
1465,188921.3155928742
1466,172402.38211207587
1467,183223.98186900144
1468,171595.97311001807
1469,179090.89624744887
1470,122582.76719615387
1471,198117.31904701923
1472,94518.65364411924
1473,96893.41870206685
1474,155254.21705504652
1475,117522.27470792059
1476,383560.97912434535
1477,265354.7132670928
1478,302981.13305773947
1479,269166.1686180342
1480,555595.9162195022
1481,339549.22213063063
1482,203438.97388112737
1483,172066.7576645118
1484,168460.63393620466
1485,178620.85646613062
1486,195163.73128424265
1487,343727.76111078286
1488,262490.2347992999
1489,215596.94379087523
1490,215586.9793629848
1491,188989.64157867816
1492,105454.64957914718
1493,183913.28857873083
1494,293316.87498824013
1495,283658.6920768858
1496,239917.375790378
1497,182370.80113716255
1498,163100.7865030938
1499,152460.2711433788
1500,147144.852979246
1501,179437.35292613128
1502,142861.55774289242
1503,294996.6538052622
1504,239666.52141109304
1505,221251.7930658292
1506,184313.85429723028
1507,242890.81969966384
1508,195051.3873132436
1509,163946.69044569638
1510,153411.3899603013
1511,148898.29125368415
1512,172846.37145838636
1513,143914.73408565595
1514,170148.40489817684
1515,189253.52811725385
1516,147922.4155898844
1517,163767.17111950938
1518,116956.47258505675
1519,205966.39150549183
1520,136398.72770318328
1521,141294.81488044703
1522,167091.75997745647
1523,115514.4195507474
1524,121696.35387179491
1525,119336.24091933489
1526,122366.48036225075
1527,108962.8290780941
1528,131434.79325283275
1529,150342.80494340794
1530,172195.2827928565
1531,99749.41105330683
1532,87452.28896488268
1533,150356.88751454823
1534,115196.98120837654
1535,150450.3927479762
1536,121573.59745909138
1537,66667.73736129444
1538,159921.36583379295
1539,188849.03930815792
1540,101291.46631576805
1541,146037.96481790434
1542,140872.5648698296
1543,206603.183014197
1544,82328.55726338932
1545,108829.52879008901
1546,135147.28679339797
1547,135020.5134726062
1548,127735.83348661542
1549,114721.80574598603
1550,137271.89946297652
1551,106850.95009633593
1552,149081.8478309837
1553,161322.93011133035
1554,119336.55268953744
1555,169581.94836811
1556,95333.67326775026
1557,110161.95680195387
1558,85686.93834687267
1559,66470.22437454962
1560,129183.76777881543
1561,149214.96814276246
1562,126673.11756395883
1563,119900.74069293342
1564,153957.69352293183
1565,151613.0801393982
1566,233547.82620813252
1567,72348.12951331689
1568,227526.76535192534
1569,133071.0466814849
1570,139432.05224460905
1571,123872.6658294863
1572,147008.20590639662
1573,264312.269178785
1574,121820.1209842944
1575,232724.1811166242
1576,252220.95165230433
1577,199067.48537738583
1578,157577.8500186512
1579,143399.1336795426
1580,190331.4528636519
1581,151132.00341454774
1582,132968.80649606456
1583,328570.01746327
1584,231362.62789716528
1585,141025.12248713442
1586,69736.26237247983
1587,105591.43937725255
1588,157488.8372508203
1589,101572.12531235027
1590,132263.6296068487
1591,100373.4051756142
1592,114690.20434233568
1593,122268.73067251092
1594,125871.85566882863
1595,102324.14946604877
1596,234041.01116321288
1597,185461.86122409703
1598,205931.23926238573
1599,162181.65760544396
1600,170595.88157753626
1601,67323.57388646629
1602,107601.12282897592
1603,73501.40369764934
1604,265213.5807434337
1605,223428.90018637103
1606,173484.5058963428
1607,154714.53823180197
1608,209265.94012802537
1609,199603.11675033215
1610,178008.2528756715
1611,138294.6282511065
1612,154046.3190715136
1613,158076.41662059686
1614,122403.3163069282
1615,89484.71568901869
1616,75745.7841384481
1617,89917.03594591677
1618,126711.99899818306
1619,137970.8208846076
1620,157180.18857165138
1621,133792.37748825032
1622,140665.3555102594
1623,264904.841312994
1624,201199.93705159318
1625,120396.56138444813
1626,157096.18484316548
1627,189798.2958356054
1628,264706.08833807503
1629,179502.9548987031
1630,357439.5858262695
1631,219297.0013583389
1632,255169.19102105167
1633,167840.9527977429
1634,184922.33900212302
1635,180930.8295912115
1636,155741.14159751407
1637,199805.10208253632
1638,207164.568237373
1639,184926.018902358
1640,252776.14532555646
1641,189050.167705298
1642,224632.68002015288
1643,220338.15877359748
1644,232038.03116744178
1645,190191.342249076
1646,159689.4338855621
1647,154612.9864229525
1648,130420.8640888917
1649,140480.49905720697
1650,116147.20102071363
1651,120500.88772105052
1652,92271.6485908415
1653,95995.31824344417
1654,146081.31909394055
1655,142549.4850992062
1656,145900.48462488886
1657,146105.39001413612
1658,147481.67232354125
1659,123772.65754645006
1660,160742.99937226935
1661,434684.07020554936
1662,389430.51304012875
1663,395969.07386581064
1664,515494.39525712776
1665,313702.1361634491
1666,353407.2586347214
1667,386221.76689990563
1668,346301.94926480006
1669,289047.14711325464
1670,362829.8164289932
1671,280900.0260833088
1672,489248.89925036795
1673,306104.4192211394
1674,254488.7429425648
1675,188821.37055304897
1676,195511.90528575063
1677,219404.6551974715
1678,458364.6848468621
1679,397928.6914205725
1680,375204.5429306044
1681,249738.26408181604
1682,303672.8477019643
1683,174678.4869621132
1684,165731.90472012866
1685,171673.4106810912
1686,167752.66699093254
1687,165332.84655226202
1688,184910.95657301904
1689,193196.3955168795
1690,188453.03187607945
1691,175400.9123300302
1692,256752.39488327844
1693,168111.49906531314
1694,185017.77987495417
1695,167928.51841885428
1696,279719.02860211517
1697,171422.97935270704
1698,361463.6554288353
1699,324637.183642447
1700,269357.606077422
1701,261030.48370147258
1702,255927.6422492609
1703,267172.82714164123
1704,291847.71477406455
1705,227158.80064823365
1706,447583.17574940197
1707,216248.78096578465
1708,212639.4827982729
1709,279325.08055461256
1710,228322.12062270756
1711,271662.72919226636
1712,280578.92686934234
1713,265423.11231213185
1714,226712.01305540948
1715,209340.00680812506
1716,193052.30806842603
1717,171434.3964594411
1718,123114.94296821272
1719,207066.2896979075
1720,248534.41722520295
1721,163804.73748261758
1722,126280.24342124014
1723,156829.81352123187
1724,221014.9370000055
1725,233786.44312385138
1726,192565.74611451288
1727,166112.72811445547
1728,175742.3100204633
1729,172879.37798429132
1730,158610.32940249098
1731,119857.39350902036
1732,134319.52461562524
1733,122117.8290309698
1734,129153.75075693884
1735,132823.3530732384
1736,118538.71351525294
1737,352081.40264343575
1738,228810.4599684105
1739,286642.21959689626
1740,243197.85320366814
1741,207219.8838688158
1742,166064.66645231127
1743,178495.06594943046
1744,336136.88656773407
1745,220256.3232362799
1746,188434.7187090175
1747,227454.08874110147
1748,241504.91938390306
1749,164760.57830026827
1750,137215.07130932444
1751,242868.04586588708
1752,128314.12461843036
1753,140252.95424404298
1754,193173.39422123757
1755,175554.3745123635
1756,126990.64712326648
1757,124388.96753295451
1758,150567.14268834397
1759,160650.17395496374
1760,169531.25766895906
1761,153423.09398634438
1762,173719.73142867323
1763,171623.07281563547
1764,115080.02185470526
1765,161576.8699444521
1766,169405.24819967768
1767,219267.4209546028
1768,142611.8581264454
1769,175425.27330657432
1770,152732.05312141875
1771,129808.4250152115
1772,129980.2536412888
1773,140718.50364974828
1774,122057.53575210007
1775,137085.89115569423
1776,127753.86542429216
1777,119903.39332295285
1778,138976.014616577
1779,114064.39260374401
1780,165150.10002435127
1781,127464.90996767115
1782,84501.35453905114
1783,141550.05758439063
1784,106036.12575016463
1785,124859.32286586893
1786,153271.55824409708
1787,164025.23167508468
1788,58322.184421629616
1789,99003.05628754738
1790,74767.46833206252
1791,177258.82652560307
1792,162779.70492136898
1793,128798.81236514129
1794,147961.71074306927
1795,139047.35457654687
1796,122316.2439429782
1797,119109.89303717608
1798,119887.52104552854
1799,121424.66630277947
1800,129379.8367065816
1801,128168.03812391283
1802,131097.04532106558
1803,132787.80173957642
1804,146406.93909749962
1805,130459.4818677005
1806,116738.82855673855
1807,124073.63553184252
1808,114212.1087208961
1809,123539.38075447842
1810,147884.25917395123
1811,102792.66803870321
1812,98696.19975732235
1813,127926.20139508846
1814,100239.1270415202
1815,48260.006303605456
1816,105267.54968285267
1817,111145.08552908321
1818,158055.8565585274
1819,127279.86990517161
1820,44994.186923210684
1821,109185.91026237255
1822,141806.91868959588
1823,38373.318686891085
1824,131593.7494603802
1825,131195.27977618092
1826,105551.11735480292
1827,107847.58595872083
1828,141662.8756359333
1829,115127.95952901816
1830,144324.40708958628
1831,149388.5595295566
1832,82899.32195898509
1833,127667.17007514287
1834,123516.78990994945
1835,125860.36908700157
1836,126414.54813682898
1837,92702.60494863508
1838,134387.11455951736
1839,91483.25633000783
1840,178807.09356844047
1841,150377.10928352174
1842,85760.51108121268
1843,141745.6082123716
1844,135431.20495353072
1845,139703.77546769366
1846,153675.72125383047
1847,163734.85792540672
1848,58201.836031327286
1849,106080.9259356152
1850,122354.5265580332
1851,150032.97306624256
1852,123188.7621313736
1853,133938.25954954387
1854,164253.63108199072
1855,164596.33974231058
1856,213963.15609152307
1857,151463.6195140734
1858,137984.0681638286
1859,120367.4712447053
1860,159969.60767947335
1861,117928.93867488777
1862,286060.7531834747
1863,282125.4297508193
1864,282297.56368719105
1865,335784.7801961404
1866,329639.8812563106
1867,245854.3277109953
1868,299057.87241767225
1869,201417.14318767513
1870,240774.74264623364
1871,250632.73092123258
1872,168241.73988917252
1873,238361.9499934534
1874,134126.48774463095
1875,199408.76800371963
1876,200189.8200212794
1877,220580.40727629655
1878,210261.49425766448
1879,133232.08358589603
1880,135003.73570992134
1881,240228.17416997039
1882,251232.42196342643
1883,195815.62911785816
1884,204753.58992739976
1885,252807.85379282106
1886,308152.8163044355
1887,197150.81369068718
1888,275969.97961563285
1889,161603.9123710436
1890,135276.19774606123
1891,141517.72886487673
1892,108508.05210841587
1893,131646.10957947207
1894,119072.53111110201
1895,136247.93393663326
1896,131219.95543506264
1897,119973.06427014241
1898,105474.71956656137
1899,161357.35357044553
1900,143589.71617729362
1901,173819.73089427315
1902,142781.77443887337
1903,232281.96865261628
1904,139409.76259354677
1905,180655.78729350955
1906,156318.10668415198
1907,211245.9437808269
1908,107558.90353795208
1909,134851.63177005283
1910,115868.05453529186
1911,212471.1912479626
1912,297971.26022770966
1913,145371.04867009041
1914,49013.42164675475
1915,314165.3065673183
1916,56685.923805059465
