Id,SalePrice
1461,124347.077195917
1462,156395.27270180447
1463,186608.99759684788
1464,192246.4229815451
1465,181262.86615017243
1466,176365.36919102957
1467,174336.48554581671
1468,170454.2016851982
1469,173431.6201302612
1470,125510.21522284695
1471,203109.94600533388
1472,94381.97481727625
1473,94990.04688975817
1474,151515.34160719934
1475,113121.56588945222
1476,387288.0496408524
1477,271884.3000353316
1478,299660.6963426945
1479,265464.4227617689
1480,513025.87232869444
1481,349535.2334748637
1482,204264.91943230058
1483,176991.70321476372
1484,173233.1291480062
1485,169650.01206446212
1486,198033.59308929657
1487,366723.1121809009
1488,250753.49511235583
1489,212521.6309849917
1490,209164.48240682023
1491,185463.09893294043
1492,98670.38486215289
1493,184374.7315022444
1494,281400.6569332754
1495,286003.4748244811
1496,237595.73362258406
1497,178806.75192990885
1498,163871.2149519985
1499,152445.26882937545
1500,152947.5781114045
1501,176841.48528503926
1502,139628.38791459074
1503,283065.3243305058
1504,238187.3490537461
1505,232476.97869377
1506,184289.7422626669
1507,247211.64576914237
1508,196441.1106607265
1509,163212.4286245178
1510,153744.21794434596
1511,149620.18629470113
1512,171715.1272699872
1513,139710.55465825927
1514,160409.1069638446
1515,175925.72678813981
1516,144855.05794250086
1517,163492.2724393342
1518,118493.5304773123
1519,216587.8330738419
1520,136028.85249891152
1521,142900.25319189794
1522,163404.73831636738
1523,112944.39344174252
1524,125184.87553408652
1525,123838.08089395598
1526,122090.15607673417
1527,103864.71903405136
1528,135966.1994895942
1529,149795.92992733448
1530,167586.6183480385
1531,109820.18717360671
1532,82488.35897183364
1533,149260.8700951568
1534,119584.08721777133
1535,152263.79180022565
1536,113431.60841306666
1537,64372.17554340449
1538,171980.47086956984
1539,175287.42638667877
1540,97836.65092195387
1541,140830.53714285145
1542,139108.51904481495
1543,196880.73751954554
1544,75733.79179329005
1545,111530.12098575162
1546,127746.45032252453
1547,124504.25095401154
1548,126823.26522407721
1549,107130.09019375255
1550,135161.89616822073
1551,106241.96733324742
1552,138793.67157948643
1553,157902.04185197144
1554,116107.94856753337
1555,168934.87057445367
1556,87426.19558895167
1557,102800.68763325652
1558,96231.25827062118
1559,85780.05761101225
1560,128650.51851026723
1561,135864.23587395874
1562,128092.59700081703
1563,122962.64495236552
1564,150464.88697095745
1565,143035.5785412709
1566,245284.94027442468
1567,65268.37286108228
1568,229559.33299355267
1569,137553.0658902307
1570,134024.71842108562
1571,123609.920912775
1572,149377.50788198216
1573,251465.75574772363
1574,112656.58252599568
1575,235325.67099341983
1576,252660.22726530547
1577,198478.38837217877
1578,154732.30325062753
1579,148166.19929913388
1580,187363.38945467933
1581,145576.4367213642
1582,129830.28487019597
1583,328467.2738775333
1584,234608.13646052574
1585,141210.2416948777
1586,72760.25252114875
1587,103738.74966033024
1588,159388.408652763
1589,99470.63165154209
1590,134378.740378081
1591,102352.50202556269
1592,107449.17064241596
1593,120445.3581346872
1594,120197.56653693241
1595,100080.80804460021
1596,247969.32123156133
1597,176226.809174379
1598,191572.54840860653
1599,171495.84368574427
1600,169340.80901964466
1601,61960.82972147154
1602,99287.8709114931
1603,85862.12686080944
1604,265926.2675747973
1605,215787.47876658465
1606,170217.1534781739
