Id,SalePrice
1461,119227.26245152633
1462,156929.91829523374
1463,183666.5653976666
1464,201613.7025029668
1465,197593.49896788714
1466,171380.39725224258
1467,174941.33449785644
1468,164988.69500426884
1469,190102.2160091348
1470,116653.86751697114
1471,191379.59531295294
1472,94431.59564368588
1473,91876.48795129624
1474,140975.7123867496
1475,102236.21506812764
1476,359088.24936013337
1477,265627.497200301
1478,278701.21334966406
1479,277715.57780692197
1480,473176.9521194139
1481,333413.9753370963
1482,221067.47547706318
1483,176445.82799263502
1484,162877.41080459004
1485,192085.2254674189
1486,195449.74478045123
1487,326793.71500635205
1488,241410.74142990023
1489,196880.16117108834
1490,233029.87518693847
1491,195638.9888660771
1492,94073.07363406045
1493,188965.67797818227
1494,293917.39782336535
1495,284597.4213405256
1496,228176.49982111214
1497,172943.0982175649
1498,168439.05989489134
1499,154868.0323256195
1500,151373.90582761177
1501,174074.23258211036
1502,144451.86425820304
1503,286407.2306771482
1504,239149.057673787
1505,222818.12391508085
1506,199650.7209547318
1507,243485.43772909042
1508,201731.96051318958
1509,160094.9202446249
1510,142430.07135076934
1511,152097.12416681496
1512,174442.83340676693
1513,142911.3510424238
1514,158307.19365890473
1515,195368.48283674743
1516,153692.6926041632
1517,172954.21018122442
1518,131726.90107450358
1519,204378.82786708348
1520,126313.29496098161
1521,129018.1034457703
1522,178274.42113875787
1523,106707.27028850155
1524,124448.74777667117
1525,119507.13752288197
1526,110908.93331712755
1527,102708.40671409392
1528,140093.39221514386
1529,146994.97096186675
1530,187372.83381716866
1531,105643.02858547813
1532,97794.43858694322
1533,155870.0868666287
1534,124510.8574983527
1535,149772.29097819823
1536,106734.09788157955
1537,63129.16930537222
1538,158454.84338929222
1539,187961.55521573676
1540,96819.0967229443
1541,144152.07146609892
1542,145668.0488926833
1543,192437.4094154499
1544,87318.9905611363
1545,118737.67478987484
1546,137047.2263140794
1547,132537.20078915925
1548,140642.08064730986
1549,125633.42419402579
1550,131884.666756361
1551,106618.29685019204
1552,132240.76905172277
1553,149487.48252247606
1554,115924.48544924031
1555,169285.84068624425
1556,85720.4766655322
1557,103751.72980600667
1558,99099.16743014932
1559,61093.97844657693
1560,136397.27181029547
1561,131173.70800026762
1562,127870.82737854365
1563,116676.03252295211
1564,156777.9867109917
1565,145971.52370846635
1566,243968.94393294302
